hunger,lat,lon
10,40.756972,-88.404790
2,40.628105,-89.280040
6,40.877451,-88.777800
5,40.740729,-88.887910
9,40.321220,-88.974420
3,40.422027,-89.426140
5,40.627948,-88.977110
9,40.091729,-89.103580
19,40.122884,-88.856640
5,40.219270,-89.285172
9,40.345004,-88.757860
8,40.638720,-88.792300
6,40.321811,-89.158640
5,40.533634,-89.343450
5,40.027071,-88.967150
11,40.431577,-89.320130
4,40.893593,-89.032660
21,40.515485,-88.986290
15,40.884053,-88.633760
11,40.885397,-88.399570
12,40.430727,-88.525480
5,40.738973,-89.135790
4,40.399689,-89.060880
14,40.584937,-88.380280
9,40.426186,-89.210700
2,40.653799,-88.390260
2,40.574936,-88.886960
10,40.240627,-88.966350
16,40.242378,-89.108700
29,40.109647,-88.212460
19,40.121648,-88.176490
9,39.909736,-87.933840
21,40.293159,-87.614010
24,40.273630,-87.889190
7,39.918042,-88.561390
11,40.231345,-87.581630
14,40.112616,-88.370800
19,39.916130,-88.002030
6,40.059068,-87.703760
7,39.889596,-88.726330
40,40.114931,-88.243220
17,40.108631,-88.273300
5,40.126854,-88.293150
2,40.020978,-88.722470
1,40.215900,-87.784180
27,40.133786,-87.628980
19,40.096186,-87.645690
5,40.175463,-87.612400
11,40.139336,-88.629660
11,40.310244,-88.305260
7,40.039632,-87.830520
12,40.251945,-88.652790
7,40.313921,-88.374200
13,40.126299,-87.868710
0,40.376141,-88.413500
17,39.974120,-87.631380
6,40.310063,-88.019220
12,40.306282,-87.701920
10,40.028716,-87.957600
8,39.928040,-87.736290
10,39.950391,-88.439390
11,39.901988,-88.075370
6,40.205916,-88.402950
6,40.213607,-88.529600
0,39.919693,-88.678590
5,40.033400,-88.573750
9,40.115940,-87.842080
8,40.121098,-87.746570
3,40.149486,-87.963470
4,40.296282,-87.955530
3,39.907919,-88.279770
3,39.989282,-88.151740
9,40.306774,-87.807160
19,40.307065,-88.155750
11,39.902410,-87.627220
8,40.192015,-87.971380
6,39.945328,-88.363890
5,40.124202,-88.034010
16,40.061694,-88.250230
20,40.107548,-88.424870
20,39.907331,-87.825870
4,40.004053,-88.076930
9,40.243692,-88.172960
12,39.981936,-88.253200
16,40.119483,-88.753670
19,40.040115,-87.636850
0,40.103110,-88.497440
13,39.676634,-88.302840
8,39.704391,-88.459850
8,39.529566,-88.033490
7,39.809929,-88.453090
8,39.639487,-88.743830
11,39.706131,-87.916910
9,39.783794,-88.138610
25,39.496547,-88.173480
9,39.786334,-87.663250
11,39.719012,-88.822270
4,39.452740,-88.514400
7,39.806718,-88.608700
10,39.685822,-88.119710
10,39.594770,-88.347920
17,39.797661,-87.870170
16,39.556054,-87.922890
14,39.800512,-88.718350
14,39.724744,-88.629950
16,39.474889,-88.374210
14,39.805101,-87.810140
100,39.801562,-88.078230
19,39.802798,-87.997440
21,39.655063,-88.018060
15,39.608494,-87.699580
7,39.646359,-87.860140
14,39.582494,-88.602100
14,39.793493,-88.291840
24,39.679882,-87.750216
10,39.858506,-88.150180
18,39.434148,-88.600330
4,38.884434,-89.748860
24,38.906065,-90.159090
2,39.079147,-90.673720
20,39.092526,-89.802900
9,38.912297,-90.043000
8,39.112040,-89.213400
5,39.038752,-90.138190
10,38.968323,-90.581210
14,39.039382,-89.949350
4,39.212833,-89.559690
11,39.301561,-90.416740
19,39.081889,-89.377870
21,38.905998,-90.083060
17,39.017877,-89.464150
5,38.976011,-89.974610
10,38.997296,-90.340500
30,39.110422,-89.784280
14,38.868136,-90.080230
10,38.819297,-89.955100
11,39.241734,-90.546140
1,38.958848,-90.353830
30,39.155608,-90.164900
17,39.103735,-90.542520
30,39.114972,-89.280920
22,39.127717,-89.828800
5,38.755920,-89.974420
7,38.947841,-90.221600
6,38.913840,-90.574210
13,38.985138,-90.445630
17,38.720938,-90.114310
12,39.362285,-90.221470
4,39.236358,-90.713590
5,38.889879,-89.846380
16,39.128014,-90.615900
17,38.833898,-90.095330
8,39.146809,-89.484420
27,39.430595,-90.545020
22,39.205747,-89.409090
9,39.114762,-90.324420
27,39.322422,-90.642460
11,39.192501,-90.345410
16,39.179875,-89.657210
13,38.967324,-89.761330
49,38.656500,-90.166430
35,38.680700,-90.154110
8,38.789560,-89.775380
7,38.726548,-89.957200
14,39.188838,-90.146540
0,39.235652,-90.628420
8,38.919730,-90.012410
9,39.077557,-89.734230
58,39.328077,-90.768960
3,38.964162,-89.682260
17,39.299771,-89.286400
6,39.261791,-89.421584
19,39.031623,-89.522800
16,39.477337,-90.480020
55,39.115848,-90.133360
20,39.136284,-89.103480
13,39.261499,-90.230390
21,39.481469,-90.339990
0,39.354674,-89.199930
17,38.849400,-90.085360
32,39.078047,-89.806260
13,38.996375,-89.570440
31,38.828347,-90.058940
11,39.011612,-89.788550
16,39.130404,-89.492980
29,38.670650,-90.170520
6,39.053344,-89.593240
26,39.433041,-90.406550
31,39.068901,-89.854250
22,39.249272,-89.352360
18,38.860447,-90.094180
9,38.932347,-89.846080
0,39.376153,-90.293302
52,38.628550,-90.146090
24,38.598175,-90.075750
53,38.631383,-90.100080
37,38.615100,-90.126750
31,38.564451,-90.162800
45,38.590350,-90.132760
8,38.596199,-90.002270
4,38.377193,-89.559980
9,38.517125,-89.602580
5,38.607817,-89.605160
19,38.178395,-89.841830
3,38.535097,-89.464260
18,38.605187,-89.434040
14,38.500460,-89.976540
11,38.532311,-89.939960
12,38.556150,-90.050780
6,38.544298,-89.850540
14,38.538950,-90.001040
3,38.620018,-89.530500
11,38.623384,-89.363680
15,38.636749,-90.017630
8,37.921816,-89.828420
12,38.679282,-89.994070
7,38.442906,-90.207750
10,38.188624,-89.597890
13,38.034281,-89.545370
14,38.526792,-90.192530
21,38.535325,-90.216170
3,38.011729,-89.890070
19,38.092615,-89.934850
6,38.425949,-89.903890
5,38.200113,-90.227200
7,38.554515,-89.563100
14,38.889355,-89.409870
11,38.299507,-89.961825
12,38.752017,-89.674780
12,38.540238,-89.262940
23,38.761214,-89.291280
12,38.601648,-89.813170
5,38.303147,-89.791610
13,38.260108,-89.736270
8,38.481674,-89.794320
6,38.463718,-90.098310
0,37.988745,-90.007850
20,38.931719,-89.271320
11,38.346578,-89.384530
12,38.318253,-89.888520
6,38.520285,-89.680700
0,38.478000,-89.678690
4,38.271313,-89.517730
8,38.589849,-89.912070
6,38.439574,-89.528600
10,38.006386,-89.616450
20,38.780229,-89.597300
10,38.078231,-89.387960
7,38.812744,-89.548880
11,38.095119,-90.098850
6,38.214515,-89.987850
100,38.153322,-90.134590
18,37.845454,-89.668780
3,38.706847,-89.777390
8,38.363228,-89.713921
10,38.887748,-89.322480
3,38.399148,-89.996040
15,38.122112,-89.711680
8,38.002188,-89.667230
27,38.596948,-89.751170
18,38.214035,-89.683460
5,38.611798,-89.676910
4,38.725498,-89.888910
3,38.299904,-90.308330
0,38.049616,-89.807750
5,38.325969,-90.146060
18,39.929597,-91.374150
8,39.960080,-91.302633
17,40.223837,-90.932880
12,39.704649,-91.036800
9,40.319528,-91.204830
11,39.756139,-90.895090
20,40.232385,-91.057460
16,40.147818,-90.742460
5,40.020397,-91.074070
7,40.414128,-91.115770
2,39.817702,-90.669230
18,39.988988,-90.949760
21,40.034398,-91.162780
16,40.421857,-90.803330
10,40.630407,-91.152780
40,40.396983,-91.250290
0,40.467994,-91.171250
5,39.981520,-91.257540
10,40.112726,-91.026320
12,39.713450,-90.720450
12,40.402015,-91.331820
5,39.709855,-91.229140
0,40.182750,-90.818190
4,39.700245,-91.145640
2,40.151799,-90.954260
4,39.876235,-91.110600
3,40.180236,-91.377910
6,40.160393,-91.203720
5,40.094396,-91.265580
33,39.563599,-90.648130
9,39.983824,-90.741340
5,40.531825,-91.365980
23,39.440654,-90.778090
12,39.599949,-91.091150
12,39.696523,-90.842530
13,40.587769,-91.263010
0,40.028595,-91.212860
9,39.813094,-91.255610
25,39.469982,-90.631080
14,39.781349,-90.746170
12,39.606349,-90.786420
12,39.795818,-91.167510
21,39.450931,-90.877790
19,40.304799,-90.886990
21,39.510835,-90.991930
0,40.240004,-91.351970
7,40.403553,-90.883400
1,39.983573,-90.884200
8,40.096250,-91.384740
5,39.884796,-90.628900
14,40.314446,-91.406380
10,40.233504,-91.197270
13,39.123807,-88.560000
12,38.528202,-87.729130
11,39.062913,-88.739120
16,39.138761,-87.837690
23,39.167788,-88.825500
5,38.720425,-87.768150
13,39.018987,-88.961340
5,38.625864,-87.994070
14,39.299447,-87.998630
3,38.755492,-87.953340
21,39.251624,-88.865050
28,39.452478,-87.570920
9,39.010770,-88.428000
17,38.830182,-88.092180
7,38.913064,-88.664040
5,38.869453,-87.665020
17,39.252870,-88.135280
21,39.228594,-88.988730
9,39.139262,-88.148620
12,39.113033,-87.675630
4,38.835884,-88.335050
12,39.190088,-88.260100
15,39.317235,-88.878760
21,38.738226,-87.659840
9,39.393267,-88.281180
18,39.396463,-87.695890
9,39.324630,-87.869220
9,38.952320,-88.628830
10,39.272317,-88.759320
5,39.183055,-88.340400
3,38.486790,-88.216360
15,39.322050,-88.450370
13,38.974018,-88.178810
11,39.006483,-87.900050
16,38.724560,-88.086580
16,39.006924,-87.611700
30,38.588301,-88.036920
10,39.004728,-87.749500
17,39.042992,-88.874630
27,38.931480,-88.025200
12,38.596277,-87.655420
5,39.194021,-88.665600
6,39.223922,-88.477150
13,39.280700,-88.624030
5,39.354837,-88.634910
10,38.732726,-87.851520
3,39.125573,-88.456090
15,39.273828,-88.256460
2,39.352390,-88.332750
13,38.961799,-89.109780
12,39.012089,-88.563830
9,39.450500,-87.996810
15,38.868463,-88.054660
10,38.527107,-88.005830
3,39.229885,-87.666400
7,39.175832,-87.723120
6,39.038732,-88.315690
18,38.994595,-88.004640
7,39.122158,-88.019820
4,39.984292,-88.815840
14,39.530502,-89.038290
4,40.139482,-89.207300
16,39.716269,-89.132690
18,39.759905,-89.054650
13,39.861289,-89.378360
17,39.591537,-89.427550
3,40.052320,-89.188320
0,39.936817,-89.401590
6,39.824457,-89.456430
15,39.828586,-88.929070
22,39.840482,-89.005690
47,39.844086,-88.953270
21,39.878041,-88.956370
6,39.568077,-89.654670
10,39.663630,-89.392240
0,39.777583,-88.979720
14,39.442669,-89.640680
12,39.529092,-88.782100
1,39.925806,-88.959280
11,39.642083,-89.659360
27,39.867151,-89.113240
9,39.359529,-89.526480
7,39.855984,-89.248700
20,39.587550,-89.412650
0,39.969864,-89.350510
12,39.965691,-89.159360
5,39.693983,-88.980680
11,39.773860,-89.390120
3,39.430427,-89.447190
4,39.771541,-89.243310
4,39.993254,-89.297070
3,39.777116,-88.871710
7,39.617542,-89.005590
9,39.838505,-89.151910
4,39.279357,-89.104620
5,39.937060,-88.863320
6,39.476356,-89.216070
6,39.465887,-89.390950
18,39.392800,-89.081940
9,39.580159,-89.544020
9,39.312686,-89.595410
10,39.859730,-89.529720
3,39.719840,-89.512290
12,39.409126,-88.801530
15,39.638951,-89.189820
10,39.548928,-89.296920
15,39.588585,-89.449450
13,39.385344,-88.955880
10,39.370091,-89.671320
7,39.940934,-89.067070
15,39.754308,-90.027860
33,39.564501,-90.436980
6,39.883346,-90.393320
5,39.891861,-90.031250
8,39.982768,-89.683260
7,39.588902,-89.751770
11,40.167991,-90.163130
17,40.005505,-90.423140
21,39.740558,-90.539370
0,39.979614,-90.352444
4,40.153557,-90.352550
9,39.909732,-89.688310
14,39.280289,-89.875700
10,40.051603,-90.140570
17,39.770936,-90.393070
5,39.676558,-89.699020
3,39.260146,-90.069370
18,39.817322,-90.366180
12,40.214759,-89.877210
6,40.024890,-89.465920
13,40.291512,-89.474360
10,39.609647,-90.081160
2,40.041950,-90.468310
8,39.436584,-89.802800
7,40.087711,-89.720660
2,40.247835,-89.441230
16,40.296415,-90.051630
16,39.348487,-90.083650
13,39.730234,-90.229410
29,40.147371,-90.006980
9,40.149927,-89.367460
10,39.669508,-89.848050
14,39.544196,-90.326770
16,40.200537,-89.704270
14,39.818631,-90.557910
6,40.088774,-89.567440
15,39.487357,-89.991430
14,39.576392,-90.247690
8,39.735761,-89.886690
4,40.186852,-89.560530
17,39.397248,-89.807690
2,40.095009,-89.969980
15,39.429687,-90.014990
14,40.008726,-89.850290
8,39.847253,-89.880590
25,40.134957,-90.552220
7,40.299160,-89.601010
3,39.901588,-89.588050
9,39.146650,-90.000590
10,39.944264,-89.933660
13,39.539071,-89.761000
8,39.503383,-89.766670
9,39.952909,-90.212180
13,39.583983,-89.939600
6,39.956803,-89.542090
11,39.628929,-90.461070
16,39.627307,-90.221010
30,39.800950,-89.649990
26,39.819000,-89.643790
31,39.771500,-89.636120
16,39.777800,-89.679820
11,39.757896,-89.663630
19,38.523736,-89.125700
12,38.460331,-89.302960
11,38.375576,-88.071690
19,38.735571,-88.918640
16,38.319427,-89.191450
4,38.268959,-88.342670
20,38.218349,-88.739990
32,38.384799,-87.909490
19,38.000245,-88.924070
15,38.362934,-88.728960
6,38.452172,-87.993900
15,38.192726,-88.931380
29,37.954727,-88.471280
11,38.378706,-87.972910
31,37.980455,-89.012610
5,38.247883,-88.229440
12,38.087838,-88.155830
26,37.973175,-89.052910
11,38.516840,-88.435310
9,38.689663,-88.351410
10,37.996241,-89.068520
20,38.160972,-88.032910
10,38.190536,-88.624390
15,38.441538,-88.968880
13,38.226690,-89.208840
17,38.011729,-89.246880
0,38.361654,-88.164840
26,38.101667,-88.333570
15,38.096551,-88.827630
17,38.374627,-88.357350
24,38.857185,-88.759100
16,38.667752,-88.488550
5,37.803080,-89.009201
11,38.460323,-88.371240
5,38.365545,-88.194540
15,38.257064,-88.003530
6,38.149474,-88.896340
18,38.436236,-89.161840
9,38.594744,-88.774640
19,38.513119,-88.589110
8,38.423947,-88.669200
20,38.351613,-87.864640
9,38.516025,-88.919540
15,38.768452,-88.828140
28,37.994296,-88.941665
9,38.806292,-88.480120
13,38.090004,-88.534310
15,38.041978,-88.732570
28,38.032574,-88.046630
3,38.219997,-88.312100
13,38.415676,-87.810770
21,38.322558,-88.908420
20,37.963264,-89.069060
12,37.914363,-88.122640
11,38.696562,-88.237160
13,37.971434,-88.304190
16,38.614141,-89.047380
14,37.877628,-88.291140
16,38.281485,-88.790900
19,37.921795,-88.978920
9,38.751756,-89.095810
8,38.282464,-89.193560
15,38.388876,-89.192440
11,38.578119,-88.497140
38,38.764802,-88.358750
27,38.875494,-88.893650
15,38.623789,-88.953610
24,38.608230,-89.119630
7,38.164136,-89.119080
15,38.085829,-89.046970
18,38.859515,-89.054000
14,38.374398,-88.535370
4,38.185822,-88.369230
9,38.127516,-89.229260
9,38.455562,-88.823200
17,37.913984,-88.749220
16,38.014920,-89.042260
11,38.804938,-89.083660
10,38.469244,-89.037070
10,38.212746,-89.038660
11,38.342390,-88.584480
19,37.894496,-88.930370
19,38.084617,-88.920960
13,38.335675,-89.048670
28,38.661358,-88.647440
35,37.707763,-89.192460
16,37.758646,-89.415831
42,37.758646,-89.415831
11,37.571235,-89.334620
21,37.457806,-89.214080
18,37.871546,-89.507210
9,37.308412,-88.880760
12,37.140282,-88.581860
10,37.477639,-89.029920
39,37.025325,-89.189740
13,37.782057,-89.121840
10,37.933269,-89.555010
24,37.692923,-88.652840
13,37.766029,-89.083550
15,37.495812,-88.160990
11,37.540571,-89.254890
32,37.804876,-89.081180
11,37.613705,-88.839220
7,37.340000,-89.031770
21,37.825260,-89.203010
15,37.363981,-89.157830
35,37.940448,-89.240910
27,37.501552,-88.581410
25,37.822259,-88.444560
16,37.511139,-88.282840
21,37.907619,-89.231510
12,37.774517,-89.025830
7,37.716434,-88.371840
15,37.836537,-88.622980
11,37.374723,-88.525710
9,37.558235,-88.966610
12,37.727109,-89.476180
12,37.239385,-88.951840
16,37.629601,-89.480770
29,37.342538,-88.733810
18,37.725834,-88.542080
17,37.567779,-88.399250
16,37.804014,-89.027020
22,37.835684,-89.143460
4,37.758580,-89.560550
18,37.820724,-88.926470
18,37.420840,-89.312170
46,37.208120,-88.843040
5,37.703552,-88.264980
15,37.279433,-88.939590
44,37.305331,-89.430660
16,37.612173,-89.175870
13,37.724504,-88.929680
19,37.183080,-88.733270
0,37.340918,-89.254203
56,37.097546,-89.335470
27,37.087510,-89.165320
19,37.119739,-89.201740
11,37.801972,-88.548695
16,37.771806,-89.339710
10,37.582136,-88.763940
9,37.159227,-89.341530
16,37.199769,-89.109640
21,37.548762,-88.741450
15,37.780592,-88.823440
23,37.618822,-89.361700
8,37.214012,-89.210390
21,37.844963,-88.544160
16,37.796784,-88.243930
24,37.426076,-88.348150
17,37.884066,-89.111280
23,37.712847,-88.165530
7,37.458878,-88.694660
18,37.635792,-88.679120
24,37.240381,-89.282710
26,37.223589,-89.422430
18,37.272477,-89.171230
6,37.901441,-89.334850
10,37.422815,-88.880160
13,37.152714,-89.163200
16,37.983687,-89.590500
18,37.508233,-89.439870
19,37.897400,-89.053850
2,38.646981,-90.631550
9,38.427270,-90.385150
4,38.601403,-90.552090
5,38.337458,-90.423160
11,38.415995,-91.160300
8,38.654011,-91.339280
10,38.401406,-90.742760
11,38.352825,-90.635950
5,38.647023,-90.539180
18,38.226997,-90.382150
15,38.120303,-90.554260
4,38.576253,-90.531170
20,38.280328,-90.705190
5,38.494203,-90.613040
7,38.502854,-90.460880
9,38.187767,-90.407700
16,38.129238,-90.743420
10,38.801600,-90.336620
9,38.795050,-90.285780
9,38.832863,-90.290510
2,37.978610,-90.346370
7,38.412764,-91.324600
5,38.578703,-90.665080
4,38.499489,-90.833980
2,38.575835,-90.618780
7,38.262811,-90.775130
15,38.778500,-90.370050
9,38.725331,-90.444510
13,38.757318,-90.423350
0,38.194104,-90.472495
9,38.261863,-90.390200
12,38.473921,-90.526960
11,38.259946,-90.566600
13,38.405287,-90.570590
6,38.385265,-90.403390
0,38.252726,-90.514875
4,38.535934,-90.846980
11,38.404826,-91.226520
38,38.341918,-90.408223
16,38.247062,-90.856420
10,38.257711,-90.806940
8,38.558836,-91.244690
8,38.482353,-90.738920
21,38.279016,-90.408620
29,38.137345,-90.831680
18,38.369435,-90.817920
4,38.527729,-91.017274
14,38.727184,-90.385510
17,38.336093,-90.989020
0,38.274398,-91.085533
15,38.200244,-91.140890
10,38.434806,-91.003530
15,38.024849,-90.446670
8,38.553253,-90.491570
10,38.462920,-90.884210
8,38.535499,-91.023480
8,38.387446,-91.393320
21,38.631551,-90.193000
4,38.635200,-90.187020
17,38.631451,-90.214150
21,38.610701,-90.213620
7,38.645484,-90.328880
51,38.644451,-90.206360
43,38.662800,-90.209490
25,38.646201,-90.254350
7,38.586052,-90.294100
15,38.622601,-90.261820
33,38.559302,-90.251740
24,38.661351,-90.284340
32,38.656701,-90.243970
17,38.702651,-90.361090
36,38.676851,-90.240090
21,38.580552,-90.263070
6,38.628402,-90.326360
33,38.594901,-90.227800
5,38.590652,-90.351680
34,38.691901,-90.259920
21,38.706301,-90.296090
4,38.582702,-90.409660
8,38.549452,-90.325250
5,38.645802,-90.376870
11,38.524066,-90.289500
5,38.552303,-90.379210
8,38.539870,-90.400240
4,38.500734,-90.371130
6,38.469953,-90.321610
15,38.663951,-90.323480
4,38.618582,-90.436430
10,38.675784,-90.374630
